id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
7938959,2017/09/13 6:14 PM CDT,9/13/2017,2017-09-13 23:14:00 UTC,Central Time (US & Canada),,14334,mayfly1963,2017-09-16 01:04:56 UTC,2017-09-18 12:29:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7938959,https://static.inaturalist.org/photos/10483591/medium.jpg?1505523876,,,"Four of at least 8 Monarchs on a patch of boneset at the corner of the field.  There may have been more, but I wasn't able to keep count of them all.  I've only added one to the Arkansas Monarch mapping project for this photo because I have reported these three individually.",FALSE,1,0,FALSE,,"Hagarville, AR, USA",35.51390539,-93.3261095,2,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
7938960,2017/09/13 6:15 PM CDT,9/13/2017,2017-09-13 23:15:00 UTC,Central Time (US & Canada),,14334,mayfly1963,2017-09-16 01:04:56 UTC,2017-09-16 01:16:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7938960,https://static.inaturalist.org/photos/10483604/medium.jpg?1505523891,,,"One of at least 8 Monarchs on a patch of boneset at the corner of the field.  There may have been more, but I wasn't able to keep count of them all.",FALSE,1,0,FALSE,,"Hagarville, AR, USA",35.51389448,-93.32611084,2,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
7943090,2017/09/15 09:00-10:30,9/15/2017,2017-09-15 19:30:00 UTC,Central Time (US & Canada),,618057,ajheindel,2017-09-16 12:27:07 UTC,2017-09-16 12:31:31 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/7943090,,,,10 -15 Monarchs flying east to west over Bull Shoals Lake.,FALSE,0,0,FALSE,,"Marion County, AR, USA",36.3495592,-92.63019562,244,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
7945498,Sat Sep 16 2017 09:54:29 GMT-0500 (CDT),9/16/2017,2017-09-16 14:54:29 UTC,Central Time (US & Canada),,621872,swomack,2017-09-16 15:32:18 UTC,2017-09-16 21:50:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7945498,https://static.inaturalist.org/photos/10493682/medium.jpg?1505575960,,,Older generation still laying eggs on the milkweed. Color not as vibrant. ,FALSE,2,0,FALSE,3,"3983 Highway 7 S, Harrison, AR, US",36.20704167,-93.12122217,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
7955166,Sat Sep 16 2017 18:52:28 GMT-0500 (CDT),9/16/2017,2017-09-16 23:52:28 UTC,Central Time (US & Canada),,614405,cwthornton,2017-09-17 00:46:03 UTC,2017-09-21 03:00:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7955166,https://static.inaturalist.org/photos/10509177/medium.jpg?1505609167,,,,FALSE,2,0,FALSE,3,"Ozark – St. Francis National Forest, Fayetteville, AR, US",35.81956333,-93.94687833,500,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
7969607,2017/09/16 6:17 PM CDT,9/16/2017,2017-09-16 23:17:00 UTC,Central Time (US & Canada),,14334,mayfly1963,2017-09-17 22:49:46 UTC,2017-09-21 02:55:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7969607,https://static.inaturalist.org/photos/10532978/medium.jpeg?1505688558,,,,FALSE,2,0,FALSE,,"Hagarville, AR, USA",35.51376676,-93.3261323,31,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
7978265,9/16/2017,9/16/2017,,Central Time (US & Canada),,586490,armonarchs,2017-09-18 13:13:36 UTC,2017-09-21 02:46:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7978265,https://static.inaturalist.org/photos/10547956/medium.jpg?1505740414,,,monarch observation submitted by humane society,FALSE,2,0,FALSE,,"sparks rd., little rock, AR",34.702491,-92.511816,1914,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
7978279,9/17/2017,9/17/2017,,Central Time (US & Canada),,586490,armonarchs,2017-09-18 13:14:44 UTC,2017-09-18 13:16:33 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/7978279,,,,"caterpillar observation submitted by humanesociety. No photo. Said they watched adult lay the eggs on Sept. 2, 2017. Counted 32 caterpillars.",FALSE,0,0,FALSE,,"sparks rd., little rock, AR",34.702491,-92.511816,1914,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
7997346,9/19/2017,9/19/2017,,Central Time (US & Canada),,635754,csimrell,2017-09-19 17:18:20 UTC,2017-09-21 02:40:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7997346,https://static.inaturalist.org/photos/10579891/medium.jpg?1505841498,,,Monarch just emerged. Drying its wings,FALSE,2,0,FALSE,,72732,36.435631,-93.967437,16414,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8000224,Tue Sep 19 2017 15:45:05 GMT-0500 (CDT),9/19/2017,2017-09-19 20:45:05 UTC,Central Time (US & Canada),,608034,fayebee_104,2017-09-19 21:12:21 UTC,2017-10-20 01:29:59 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/8000224,https://static.inaturalist.org/photos/10584472/medium.jpg?1505855555,,,"I reported three previously, but we have five now. So I'm adding 2 more.",FALSE,2,0,FALSE,3,"150 S Hill Ave, Fayetteville, AR, US",36.06163991,-94.16936156,22,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8023505,9/14/2017,9/14/2017,,Central Time (US & Canada),,586490,armonarchs,2017-09-21 13:42:50 UTC,2017-09-21 13:46:47 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8023505,,,,"monarch sighting by Joe Wharton. No photo submitted, but he seems confident in his ID.",FALSE,0,0,FALSE,,"Carroll County, US-AR, US",36.48574,-93.754404,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8036461,9/21/2017,9/21/2017,,Central Time (US & Canada),,606590,hailstate,2017-09-22 12:54:44 UTC,2017-10-02 14:30:33 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8036461,,,,"monarch in a fallow field consisting of indian grass, boneset, and ironweed.  Had been mowed 2 weeks before.",FALSE,2,0,FALSE,,"Arkansas County, US-AR, US",34.448071,-91.32146,54,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8044412,Fri Sep 22 2017 07:37:49 GMT-0500 (CDT),9/22/2017,2017-09-22 12:37:49 UTC,Central Time (US & Canada),,626242,abmerritt,2017-09-22 22:14:57 UTC,2017-09-26 16:26:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8044412,https://static.inaturalist.org/photos/10654613/medium.jpg?1506118501,,,Chrysalis forming ,FALSE,1,0,FALSE,3,"317 W Holly St, Fayetteville, AR, US",36.07926667,-94.16348333,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8044422,Mon Sep 18 2017 09:07:17 GMT-0500 (CDT),9/18/2017,2017-09-18 14:07:17 UTC,Central Time (US & Canada),,626242,abmerritt,2017-09-22 22:16:05 UTC,2017-10-20 01:20:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8044422,https://static.inaturalist.org/photos/10654640/medium.jpg?1506118569,,,,FALSE,2,0,FALSE,3,"317 W Holly St, Fayetteville, AR, US",36.079225,-94.16349717,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8044457,Thu Sep 21 2017 16:34:13 GMT-0500 (CDT),9/21/2017,2017-09-21 21:34:13 UTC,Central Time (US & Canada),,626242,abmerritt,2017-09-22 22:17:21 UTC,2017-10-20 01:59:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8044457,https://static.inaturalist.org/photos/10654682/medium.jpg?1506118644,,,,FALSE,2,0,FALSE,3,"1238 N Shady Ln, Fayetteville, AR, US",36.079125,-94.16332217,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8087359,9/23/2017,9/23/2017,,Central Time (US & Canada),,586490,armonarchs,2017-09-25 13:44:27 UTC,2017-10-04 15:09:26 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8087359,,,,at Janet Huckabee nature center. submitted by Linda hobbs.,FALSE,1,0,FALSE,,Janet Huckabee Arkansas River Valley Nature Center,35.303306,-94.336638,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8087395,9/24/2017,9/24/2017,,Hawaii,,572485,alliefowler,2017-09-25 13:48:59 UTC,2017-10-04 15:09:00 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8087395,,,,Flying over small garden in middle of the city. Did not get a photo.,FALSE,1,0,FALSE,,"mountain home, AR",36.342378,-92.382548,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8090931,9/22/2017,9/22/2017,,Central Time (US & Canada),,606590,hailstate,2017-09-25 18:19:51 UTC,2017-09-26 17:35:54 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8090931,,,,Monarch Butterfly in smartweed in drained fish ponds.,FALSE,0,0,FALSE,,"Chicot County, US-AR, US",33.199541,-91.169121,111,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8091168,9/19/2017,9/19/2017,,Central Time (US & Canada),,606590,hailstate,2017-09-25 18:33:14 UTC,2017-10-02 14:29:51 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8091168,,,,,FALSE,1,0,FALSE,,"Prairie County, US-AR, US",34.600207,-91.564071,109,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8091254,9/19/2017,9/19/2017,,Central Time (US & Canada),,606590,hailstate,2017-09-25 18:37:49 UTC,2017-10-02 14:29:11 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8091254,,,,Monarch Butterfly on Jamestown WMA,FALSE,1,0,FALSE,,"Prairie County, US-AR, US",35.676842,-91.76616,107,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8091889,9/22/2017,9/22/2017,,Central Time (US & Canada),,606590,hailstate,2017-09-25 19:26:12 UTC,2017-10-02 14:28:01 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8091889,,,,,FALSE,1,0,FALSE,,Cleburne County Private Landowner,35.680629,-91.972089,215,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8121570,2017/09/12 4:16 AM CDT,9/12/2017,2017-09-12 09:16:00 UTC,Central Time (US & Canada),,556608,alittle21,2017-09-27 02:38:22 UTC,2017-10-23 02:50:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8121570,https://static.inaturalist.org/photos/10764889/medium.jpeg?1506479864,,,,FALSE,5,0,FALSE,,"Hagarville, AR, USA",35.5154007,-93.3256099,2934,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8136504,Wed Sep 27 2017 08:49:06 GMT-0500 (CDT),9/27/2017,2017-09-27 13:49:06 UTC,Central Time (US & Canada),,621872,swomack,2017-09-27 13:50:29 UTC,2017-09-28 15:25:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8136504,https://static.inaturalist.org/photos/10771283/medium.jpg?1506520239,,,,FALSE,3,0,FALSE,3,"3983 Highway 7 S, Harrison, AR, US",36.206955,-93.1213,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8171296,9/28/2017,9/28/2017,,Central Time (US & Canada),,586490,armonarchs,2017-09-29 17:56:32 UTC,2017-10-04 15:08:24 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8171296,,,,observation from Holt Blackwood at Delta duck farms. Saw 20-25 nectaring on smartweed in the 120 acre moist-soil unit that he manages.,FALSE,1,0,FALSE,,"510 Lee Rd., Moro, AR",34.766938,-90.908633,194,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8213191,10/1/2017,10/1/2017,,Central Time (US & Canada),,401331,manderson08,2017-10-02 01:04:21 UTC,2017-10-24 17:40:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8213191,https://static.inaturalist.org/photos/10884046/medium.jpg?1506906259,,,,FALSE,3,0,FALSE,,"Pope County, US-AR, US",35.286775,-93.204811,6,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8224112,10/1/2017,10/1/2017,,Central Time (US & Canada),,606590,hailstate,2017-10-02 18:53:15 UTC,2017-10-02 19:33:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8224112,https://static.inaturalist.org/photos/10902210/medium.png?1506970393,,,,FALSE,1,0,FALSE,,Vilonia United Methodist Church,35.083602,-92.206664,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8234495,10/2/2017,10/2/2017,,Hawaii,,572485,alliefowler,2017-10-03 13:48:15 UTC,2017-10-04 15:07:32 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8234495,,,,"2 monarchs flying high, headed south",FALSE,1,0,FALSE,,"Mayflower, AR",34.961987,-92.378758,27,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8245244,August - September ,,,Central Time (US & Canada),,656270,jls479,2017-10-04 01:57:31 UTC,2017-10-05 19:47:06 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8245244,https://static.inaturalist.org/photos/10935864/medium.jpeg?1507082446,,,,FALSE,0,0,FALSE,,Springdale,38.022131,-93.493652,54943,,FALSE,,,I have had several monarchs and a few painted ladies visit my flower garden.  I had 6 eclose!  I have had lot s of trouble with the teachings flies the last couple weeks.,Danaus plexippus,Monarch,Insecta,48662
8251774,10/3/2017,10/3/2017,,Central Time (US & Canada),,598549,sscheiman,2017-10-04 14:56:00 UTC,2017-10-04 15:02:23 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8251774,,,,"A monarch was observed flying high and southward next to the Arkansas River. The larger size, flight pattern, and shape distinguished it from viceroy. ",FALSE,0,0,FALSE,,Department of Arkansas Heritage headquarters,34.751992,-92.282073,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8252354,10/4/2017,10/4/2017,,Central Time (US & Canada),,598549,sscheiman,2017-10-04 15:29:29 UTC,2017-10-04 15:32:26 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8252354,,,,Two monarchs were flying high overhead near the Arkansas River; they were observed from my office window.,FALSE,0,0,FALSE,,Department of Arkansas Heritage headquarters,34.751992,-92.282073,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8281027,10/4/2017,10/4/2017,,Hawaii,,572485,alliefowler,2017-10-06 14:07:15 UTC,2017-10-06 14:31:56 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8281027,,,,flying high,FALSE,0,0,FALSE,,AGFC Mayflower Field Office,34.961564,-92.378991,54,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8281054,10/5/2017,10/5/2017,,Hawaii,,572485,alliefowler,2017-10-06 14:09:48 UTC,2017-10-06 14:31:57 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8281054,,,,Lone monarch adult nectaring on butterfly milkweed. Could not get a photo (dog flushed it).,FALSE,0,0,FALSE,,"228 Otto Rd., Vilonia, AR",35.035349,-92.23212,54,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8281065,10/5/2017,10/5/2017,,Central Time (US & Canada),,586490,armonarchs,2017-10-06 14:12:30 UTC,2017-10-06 14:31:58 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8281065,,,,observation submitted by Josh Jackson. No photo.,FALSE,0,0,FALSE,,"3714 Glenbrook Loop, Springdale, AR",36.152711,-94.108835,192,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8285897,Sun Sep 03 2017 16:02:49 GMT-0500 (CDT),9/3/2017,2017-09-03 21:02:49 UTC,Central Time (US & Canada),,659926,niciwilliford,2017-10-06 19:58:40 UTC,2017-10-24 17:37:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8285897,https://static.inaturalist.org/photos/10992992/medium.jpeg?1507322730,,,I've raised 10-20 to adult butterflies,FALSE,3,0,FALSE,,"El Paso, AR",35.157161,-92.050989,56383,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8310560,10/7/2017,10/7/2017,,Central Time (US & Canada),,608034,fayebee_104,2017-10-08 14:55:05 UTC,2017-10-08 15:01:52 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/8310560,,,,"Saw 10 Monarch butterflies fluttering through, characteristic flap, flap, soar. A few visited the monarch waystation there, but most seemed to be just passing through.

None close enough to photograph.",FALSE,0,0,FALSE,,Gulley Park,36.097091,-94.133673,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8317155,2017-10-08 today at 11:01 a.m.,,,Central Time (US & Canada),,662544,sarasally818,2017-10-08 22:18:38 UTC,2018-07-27 20:53:38 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8317155,https://static.inaturalist.org/photos/11044795/medium.jpeg?1507501136,,,,FALSE,1,0,FALSE,,"Farmington, Arkansas",36.049099,-94.361572,56383,,FALSE,,,Mariposa Monarca,Danaus plexippus,Monarch,Insecta,48662
8318254,Sun Oct 08 2017 16:44:18 GMT-0500 (CDT),10/8/2017,2017-10-08 21:44:18 UTC,Central Time (US & Canada),,608034,fayebee_104,2017-10-08 23:16:38 UTC,2017-10-20 01:30:10 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/8318254,https://static.inaturalist.org/photos/11046430/medium.jpg?1507504601,,,,FALSE,3,0,FALSE,3,"150 S Hill Ave, Fayetteville, AR, US",36.06164989,-94.16935933,22,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8319672,2017-10-07 at 3:00 pm,10/7/2017,2017-10-07 20:00:00 UTC,Central Time (US & Canada),,604764,ksanders,2017-10-09 00:36:27 UTC,2017-10-09 13:43:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8319672,https://static.inaturalist.org/photos/11048781/medium.jpg?1507509386,,,A dozen monarchs nectaring,FALSE,2,0,FALSE,,Botanical Garden of the Ozarks,36.136513,-94.119354,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8322756,2017/10/06 1:48 PM CDT,10/6/2017,2017-10-06 18:48:00 UTC,Central Time (US & Canada),,399516,arbutterflynut,2017-10-09 04:21:06 UTC,2017-10-19 15:03:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8322756,https://static.inaturalist.org/photos/11053900/medium.jpg?1507522842,,,,FALSE,3,0,FALSE,,"Elizabeth Ct, Barling, AR 72923, USA",35.3349543,-94.2971119,193,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8325124,10/6/2017,10/6/2017,,Central Time (US & Canada),,586490,armonarchs,2017-10-09 13:24:41 UTC,2017-10-09 13:41:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8325124,https://static.inaturalist.org/photos/11057895/medium.jpg?1507555479,,,"monarch observations submitted by Romona Carpenter.
Nectaring on butterfly bush.",FALSE,2,0,FALSE,,"13550 Highway 62E, Harrison, AR",36.225665,-92.906012,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8325135,10/6/2017,10/6/2017,,Central Time (US & Canada),,586490,armonarchs,2017-10-09 13:26:37 UTC,2017-10-24 17:35:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8325135,https://static.inaturalist.org/photos/11057953/medium.png?1507555596,,,observation submitted by Ana Mabry.,FALSE,3,0,FALSE,,"35.8200° N, 89.9308° W",35.82,-89.9308,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8325360,2017/10/08 11:50 AM CDT,10/8/2017,2017-10-08 16:50:00 UTC,Central Time (US & Canada),,618057,ajheindel,2017-10-09 13:47:34 UTC,2017-10-09 14:02:26 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8325360,,,,33 individuals flying south and west across Bull Shoals Lake. No groups.,FALSE,0,0,FALSE,,"Marion County, AR, USA",36.43668256,-92.65937805,637,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8328977,Mon Oct 09 2017 13:04:38 GMT-0500 (CDT),10/9/2017,2017-10-09 18:04:38 UTC,Central Time (US & Canada),,608034,fayebee_104,2017-10-09 18:24:46 UTC,2017-10-19 04:22:29 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/8328977,https://static.inaturalist.org/photos/11064996/medium.jpg?1507573517,,,"There are some photo bombers, but hey, it’s good patch of flowers! Lol 
There are 3 monarchs in the widest shot, 2 in the closer shot, and one in the close up. Overall this is 18 sightings so far today. 10 at this location, 1 at my apartment and 7 on the way to the park and ozark natural foods while sitting at stop lights! ",FALSE,2,0,FALSE,3,"675 N Park Ave, Fayetteville, AR, US",36.073542,-94.16061379,22,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8329301,Mon Oct 09 2017 13:36:07 GMT-0500 (CDT),10/9/2017,2017-10-09 18:36:07 UTC,Central Time (US & Canada),,608034,fayebee_104,2017-10-09 18:38:16 UTC,2017-10-20 01:24:54 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/8329301,https://static.inaturalist.org/photos/11065500/medium.jpg?1507574353,,,"OMG! Driving away from the other location... 

At least 10 unique individuals. ",FALSE,2,0,FALSE,3,"675 N Park Ave, Fayetteville, AR, US",36.07360464,-94.1639871,26,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8339761,10/9/2017,10/9/2017,,Central Time (US & Canada),,664568,hkimbrou,2017-10-10 12:28:01 UTC,2017-10-10 12:31:38 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8339761,,,,,FALSE,0,0,FALSE,,"Benton County, US-AR, US",36.334833,-94.168925,13785,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8357245,10/9/2017,10/9/2017,,Central Time (US & Canada),,665951,retalley,2017-10-11 12:12:42 UTC,2017-10-11 12:16:27 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8357245,,,,,FALSE,0,0,FALSE,,"Howard County, US-AR, US",33.995777,-93.858245,13,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8358017,9/25/2017,9/25/2017,,Central Time (US & Canada),,586490,armonarchs,2017-10-11 14:13:59 UTC,2017-10-11 14:20:00 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8358017,,,,submitted by mike Andrews (via linda hobbs),FALSE,0,0,FALSE,,"10012 Meandering Way, Forth Smith, AR",35.349169,-94.320551,193,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8358696,Sun Oct 01 2017 10:28:29 GMT-0500 (CDT),10/1/2017,2017-10-01 15:28:29 UTC,Central Time (US & Canada),,666164,darwindescendant,2017-10-11 15:16:50 UTC,2017-10-11 18:03:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8358696,https://static.inaturalist.org/photos/11109802/medium.jpg?1507735012,,,Devils Den State Park,FALSE,1,0,FALSE,3,"Devil's Den State Park, West Fork, AR, US",35.77901537,-94.25340707,22,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8362351,10/11/2017,10/11/2017,,Central Time (US & Canada),,586490,armonarchs,2017-10-11 19:28:38 UTC,2017-10-11 19:32:31 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8362351,,,,observation submitted by Sara Williams,FALSE,0,0,FALSE,,"1905 Old Country Rd., Pocahontas, AR",36.246762,-90.96204,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8362477,10/11/2017 14:34,10/11/2017,2017-10-11 19:34:00 UTC,Bogota,,666513,donham,2017-10-11 19:37:27 UTC,2017-10-11 19:48:35 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8362477,,,,,FALSE,0,0,FALSE,,Donham fish hatchery,36.4121307,-90.62444508,66,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8364460,10/11/2017,10/11/2017,,Central Time (US & Canada),,666681,alycat14,2017-10-11 21:44:38 UTC,2017-10-11 21:46:58 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8364460,,,,Tattered adult female that has been laying eggs at my house for the last four days. She's one of at least two females that has been dumping dozens of eggs. Should know in a day or two if any of them were fertile.,FALSE,0,0,FALSE,,Home,34.549037,-92.231255,56383,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8366986,10/9/2017 15:00,10/9/2017,2017-10-09 20:00:30 UTC,Central Time (US & Canada),,14334,mayfly1963,2017-10-12 01:33:00 UTC,2017-10-19 15:02:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8366986,https://static.inaturalist.org/photos/11123946/medium.jpg?1507771948,,,,FALSE,2,0,FALSE,,"Hagarville, Arkansas, United States",35.509243,-93.322463,132,,FALSE,,manual,Monarch,Danaus plexippus,Monarch,Insecta,48662
8366987,10/9/2017 15:00,10/9/2017,2017-10-09 20:00:25 UTC,Central Time (US & Canada),,14334,mayfly1963,2017-10-12 01:33:03 UTC,2017-10-19 15:02:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8366987,https://static.inaturalist.org/photos/11123948/medium.jpg?1507771951,,,,FALSE,2,0,FALSE,,"Hagarville, Arkansas, United States",35.509243,-93.322463,132,,FALSE,,manual,Monarch,Danaus plexippus,Monarch,Insecta,48662
8366988,10/9/2017 14:59,10/9/2017,2017-10-09 19:59:59 UTC,Central Time (US & Canada),,14334,mayfly1963,2017-10-12 01:33:05 UTC,2017-10-19 15:02:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8366988,https://static.inaturalist.org/photos/11123949/medium.jpg?1507771953,,,,FALSE,2,0,FALSE,,"Hagarville, Arkansas, United States",35.509243,-93.322463,132,,FALSE,,manual,Monarch,Danaus plexippus,Monarch,Insecta,48662
8366989,10/9/2017 14:51,10/9/2017,2017-10-09 19:51:45 UTC,Central Time (US & Canada),,14334,mayfly1963,2017-10-12 01:33:08 UTC,2017-10-19 15:02:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8366989,https://static.inaturalist.org/photos/11123952/medium.jpg?1507771955,,,,FALSE,2,0,FALSE,,"Hagarville, Arkansas, United States",35.509243,-93.322463,132,,FALSE,,manual,Monarch,Danaus plexippus,Monarch,Insecta,48662
8366991,10/9/2017 14:49,10/9/2017,2017-10-09 19:49:07 UTC,Central Time (US & Canada),,14334,mayfly1963,2017-10-12 01:33:10 UTC,2017-10-19 15:02:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8366991,https://static.inaturalist.org/photos/11123953/medium.jpg?1507771958,,,,FALSE,2,0,FALSE,,"Hagarville, Arkansas, United States",35.509243,-93.322463,132,,FALSE,,manual,Monarch,Danaus plexippus,Monarch,Insecta,48662
8366992,10/9/2017 14:45,10/9/2017,2017-10-09 19:45:28 UTC,Central Time (US & Canada),,14334,mayfly1963,2017-10-12 01:33:12 UTC,2017-10-19 15:02:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8366992,https://static.inaturalist.org/photos/11123954/medium.jpg?1507771960,,,,FALSE,2,0,FALSE,,"Hagarville, Arkansas, United States",35.509243,-93.322463,132,,FALSE,,manual,Monarch,Danaus plexippus,Monarch,Insecta,48662
